X,Y,id,initialdate,finaldate,area_ha,iso2,iso3,country,admlvl1,admlvl2,admlvl3,admlvl5,map_source,broadleaved_forest_percent,coniferous_forest_percent,mixed_forest_percent,sclerophillous_vegetation_percent,transitional_vegetation_percent,other_natural_percent,agriculture_percent,artificial_percent,other_percent,natura2k_percent,noneu,updated,area_code,eu_area
,,"7226",2013/05/03 00:00:00,2013/05/03 00:00:00+00,"133",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Celle,"Lohheide, gemfr. Bezirk",modis,0,0,3.81679389312686,0,0,96.1832061067968,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"238",2015/06/11 00:00:00,2015/06/11 00:00:00+00,"62",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Altmarkkreis Salzwedel,"Gardelegen, Hansestadt",modis,0,0,0,0,0,99.9999999998361,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"9293",2015/07/05 00:00:00,2015/07/07 00:00:00+00,"43",DE,DEU,Deutschland,Brandenburg,Brandenburg,Teltow-Fläming,"Jüterbog, Stadt",modis,0,8.88888888886914,0,0,0,91.1111111109086,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"719",2016/08/17 00:00:00,2016/08/19 00:00:00+00,"131",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,"Möckern, Stadt",modis,0,0,0,0,0,99.9999999999231,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"8311",2016/09/22 00:00:00,2016/09/23 00:00:00+00,"77",DE,DEU,Deutschland,Brandenburg,Brandenburg,Ostprignitz-Ruppin,"Wittstock/Dosse, Stadt",modis,0,0,0,0,9.9999999999875,89.9999999998875,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"687",2016/04/21 00:00:00,2016/04/21 00:00:00+00,"106",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,"Möckern, Stadt",modis,0,1.83486238531942,0,0,0,98.1651376145888,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"10244",2017/03/27 00:00:00,2017/03/27 00:00:00+00,"57",DE,DEU,Deutschland,Brandenburg,Brandenburg,Ostprignitz-Ruppin,"Wittstock/Dosse, Stadt",modis,0,1.69491525423442,0,0,18.6440677965786,79.6610169490175,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"13988",2018/04/19 00:00:00,2018/04/19 00:00:00+00,"31",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Heidekreis,Wietzendorf,modis,0,0,0,0,0,99.9999999996552,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14023",2018/02/23 00:00:00,2018/02/23 00:00:00+00,"38",DE,DEU,Deutschland,Bayern,Oberpfalz,Neustadt a. d. Waldnaab,"Grafenwöhr, St",modis,0,0,11.1111111110802,0,0,88.888888888642,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14167",2018/07/03 00:00:00,2018/07/04 00:00:00+00,"43",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,"Coswig (Anhalt), Stadt",modis,0,93.3333333331259,0,0,0,0,6.66666666665185,0,0,0,"0",2022/01/26 12:15:03.089,EU,EU
,,"14180",2018/03/19 00:00:00,2018/03/19 00:00:00+00,"32",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Celle,"Lohheide, gemfr. Bezirk",modis,6.24999999998047,0,3.12499999999023,0,0,90.6249999997168,0,0,0,99.9999999999999,"0",2022/01/26 12:15:03.089,EU,EU
,,"14189",2018/03/19 00:00:00,2018/03/19 00:00:00+00,"44",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Celle,"Lohheide, gemfr. Bezirk",modis,0,8.69565217389414,0,0,0,91.3043478258885,0,0,0,89.2331465253515,"0",2022/01/26 12:15:03.089,EU,EU
,,"14265",2018/07/25 00:00:00,2018/07/28 00:00:00+00,"245",DE,DEU,Deutschland,Brandenburg,Brandenburg,Teltow-Fläming,"Jüterbog, Stadt",modis,2.89256198346988,42.9752066115525,1.23966942148709,0,0,52.8925619834492,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14276",2018/03/01 00:00:00,2018/03/01 00:00:00+00,"31",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Heidekreis,Wietzendorf,modis,0,0,0,0,0,99.9999999996875,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14392",2018/06/28 00:00:00,2018/06/28 00:00:00+00,"49",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,Schollene,modis,0,0,0,0,0,99.9999999997872,0,0,0,99.9999999999999,"0",2022/01/26 12:15:03.089,EU,EU
,,"14420",2018/08/07 00:00:00,2018/08/07 00:00:00+00,"97",DE,DEU,Deutschland,Brandenburg,Brandenburg,Potsdam-Mittelmark,Görzke,modis,0,0,0,0,0,99.999999999899,0,0,0,27.7732085732166,"0",2022/01/26 12:15:03.089,EU,EU
,,"14433",2018/08/24 00:00:00,2018/08/24 00:00:00+00,"224",DE,DEU,Deutschland,Brandenburg,Brandenburg,Potsdam-Mittelmark,"Treuenbrietzen, Stadt",modis,0,99.9999999999544,0,0,0,0,0,0,0,0,"0",2022/01/26 12:15:03.089,EU,EU
,,"14443",2018/09/18 00:00:00,2018/09/20 00:00:00+00,"1057",DE,DEU,Deutschland,Niedersachsen,Weser-Ems,Emsland,Stavern,modis,0,0.659133709981106,0,0,0,97.6459510357724,1.69491525423713,0,0,99.4868562736056,"0",2022/01/26 12:15:03.089,EU,EU
,,"14464",2018/05/28 00:00:00,2018/05/28 00:00:00+00,"31",DE,DEU,Deutschland,Sachsen,Dresden,Görlitz,Krauschwitz,modis,0,12.4999999999609,0,0,0,87.4999999997266,0,0,0,99.9999999999999,"0",2022/01/26 12:15:03.089,EU,EU
,,"14508",2018/02/26 00:00:00,2018/02/27 00:00:00+00,"363",DE,DEU,Deutschland,Niedersachsen,Weser-Ems,Emsland,Stavern,modis,0,0,0,0,1.36986301369825,98.6301369862744,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14571",2018/08/29 00:00:00,2018/08/29 00:00:00+00,"34",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,"Stendal, Hansestadt",modis,3.03030303029385,0,0,0,0,96.9696969694031,0,0,0,99.9999999999999,"0",2022/01/26 12:15:03.089,EU,EU
,,"14590",2018/03/19 00:00:00,2018/03/19 00:00:00+00,"70",DE,DEU,Deutschland,Brandenburg,Brandenburg,Ostprignitz-Ruppin,"Wittstock/Dosse, Stadt",modis,0,0,0,0,5.71428571427755,94.2857142855796,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14641",2018/06/27 00:00:00,2018/06/27 00:00:00+00,"35",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Heidekreis,"Munster, Stadt",modis,0,2.77777777777006,0,0,0,97.2222222219522,0,0,0,83.7681912662097,"0",2022/01/26 12:15:03.089,EU,EU
,,"14707",2018/08/23 00:00:00,2018/08/23 00:00:00+00,"74",DE,DEU,Deutschland,Bayern,Oberpfalz,Neustadt a. d. Waldnaab,"Grafenwöhr, St",modis,0,0,0,0,0,99.9999999998684,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14720",2018/06/27 00:00:00,2018/06/28 00:00:00+00,"305",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,"Tangerhütte, Stadt",modis,0,0,1.96721311475345,0,0,98.0327868852138,0,0,0,99.9999999999999,"0",2022/01/26 12:15:03.089,EU,EU
,,"14737",2018/08/24 00:00:00,2018/08/24 00:00:00+00,"27",DE,DEU,Deutschland,Brandenburg,Brandenburg,Potsdam-Mittelmark,"Treuenbrietzen, Stadt",modis,0,96.5517241375981,0,0,3.44827586205707,0,0,0,0,1.58775028569686,"0",2022/01/26 12:15:03.089,EU,EU
,,"14785",2018/05/07 00:00:00,2018/05/07 00:00:00+00,"50",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,Schönhausen (Elbe),modis,0,0,0,0,0,99.9999999998,0,0,0,92.9760406602933,"0",2022/01/26 12:15:03.089,EU,EU
,,"14807",2018/07/26 00:00:00,2018/07/27 00:00:00+00,"33",DE,DEU,Deutschland,Brandenburg,Brandenburg,Potsdam-Mittelmark,Schwielowsee,modis,0,99.9999999996774,0,0,0,0,0,0,0,0,"0",2022/01/26 12:15:03.089,EU,EU
,,"14812",2018/09/06 00:00:00,2018/09/06 00:00:00+00,"94",DE,DEU,Deutschland,Sachsen,Dresden,Bautzen,"Königsbrück, Stadt",modis,0,0,11.702127659562,0,28.7234042552886,59.574468085043,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14841",2018/07/10 00:00:00,2018/07/10 00:00:00+00,"22",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,"Möckern, Stadt",modis,0,0,0,0,0,99.9999999995238,0,0,0,99.9999999999999,"0",2022/01/26 12:15:03.089,EU,EU
,,"14959",2018/08/24 00:00:00,2018/08/24 00:00:00+00,"70",DE,DEU,Deutschland,Brandenburg,Brandenburg,Teltow-Fläming,"Jüterbog, Stadt",modis,43.0555555554958,56.9444444443654,0,0,0,0,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14981",2018/04/12 00:00:00,2018/04/12 00:00:00+00,"49",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Börde,"Tangerhütte, Stadt",modis,0,0,0,0,0,99.9999999997917,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"14984",2018/05/25 00:00:00,2018/05/25 00:00:00+00,"37",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,"Möckern, Stadt",modis,0,0,0,0,0,99.9999999997297,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"15036",2018/08/22 00:00:00,2018/08/29 00:00:00+00,"60",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Heidekreis,"Osterheide, gemfr. Bezirk",modis,0,0,0,0,0,99.9999999998361,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"15086",2018/06/28 00:00:00,2018/06/28 00:00:00+00,"38",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,Schollene,modis,0,0,0,0,0,99.99999999975,0,0,0,52.2941932458966,"0",2022/01/26 12:15:03.089,EU,EU
,,"15139",2018/09/05 00:00:00,2018/09/05 00:00:00+00,"28",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Heidekreis,"Osterheide, gemfr. Bezirk",modis,0,0,0,0,0,99.9999999996429,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"15181",2018/07/19 00:00:00,2018/07/19 00:00:00+00,"33",DE,DEU,Deutschland,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,Cammin,modis,12.4999999999609,28.1249999999121,0,0,0,0,59.3749999998144,0,0,53.7320055075647,"0",2022/01/26 12:15:03.089,EU,EU
,,"15188",2018/02/09 00:00:00,2018/02/09 00:00:00+00,"32",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Uelzen,Eimke,modis,0,38.2352941175346,0,0,0,61.7647058821713,0,0,0,88.2103106630984,"0",2022/01/26 12:15:03.089,EU,EU
,,"15245",2018/08/21 00:00:00,2018/08/21 00:00:00+00,"30",DE,DEU,Deutschland,Rheinland-Pfalz,Koblenz,Birkenfeld,"Baumholder, Stadt",modis,3.33333333332222,0,0,0,23.3333333332556,73.3333333330889,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"15296",2018/07/05 00:00:00,2018/07/05 00:00:00+00,"32",DE,DEU,Deutschland,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Ludwigslust-Parchim,Groß Laasch,modis,0,44.1176470586938,0,0,0,0,55.8823529410121,0,0,0,"0",2022/01/26 12:15:03.089,EU,EU
,,"15337",2018/05/15 00:00:00,2018/05/15 00:00:00+00,"54",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Heidekreis,"Osterheide, gemfr. Bezirk",modis,0,42.3076923076109,0,0,0,57.6923076921967,0,0,0,100,"0",2022/01/26 12:15:03.089,EU,EU
,,"15355",2018/07/05 00:00:00,2018/07/06 00:00:00+00,"133",DE,DEU,Deutschland,Brandenburg,Brandenburg,Spree-Neiße,Drachhausen,modis,0,45.8646616541009,0,0,0,54.135338345824,0,0,0,72.0460384576113,"0",2022/01/26 12:15:03.089,EU,EU
,,"15410",2018/02/27 00:00:00,2018/02/27 00:00:00+00,"74",DE,DEU,Deutschland,Niedersachsen,Weser-Ems,Emsland,"Haren (Ems), Stadt",modis,0,0,0,0,0,99.9999999998649,0,0,0,99.9999999999999,"0",2022/01/26 12:15:03.089,EU,EU
,,"15480",2019/06/19 00:00:00,2019/06/19 00:00:00+00,"21",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,"Möckern, Stadt",modis/sentinel,0,0,0,0,99.9999999994737,0,0,0,0,100,"0",2022/03/02 11:51:40.501,EU,EU
,,"16009",2019/06/03 00:00:00,2019/06/06 00:00:00+00,"590",DE,DEU,Deutschland,Brandenburg,Brandenburg,Teltow-Fläming,"Jüterbog, Stadt",modis/sentinel,6.04026845637482,44.1275167785161,0.503355704697902,0,24.4966442952979,24.8322147650965,0,0,0,99.6174795805331,"0",2022/03/02 11:51:40.501,EU,EU
,,"16623",2019/04/22 00:00:00,2019/04/22 00:00:00+00,"32",DE,DEU,Deutschland,Niedersachsen,Weser-Ems,Vechta,"Vechta, Stadt",modis/sentinel,12.90322580641,0,0,0,74.1935483868574,0,12.90322580641,0,0,18.2194278088377,"0",2022/03/02 11:51:40.501,EU,EU
,,"16636",2019/02/27 00:00:00,2019/02/27 00:00:00+00,"153",DE,DEU,Deutschland,Brandenburg,Brandenburg,Ostprignitz-Ruppin,"Wittstock/Dosse, Stadt",modis/sentinel,0,0,0,0,86.3636363635803,13.6363636363548,0,0,0,99.9999999999999,"0",2022/03/02 11:51:40.501,EU,EU
,,"16750",2019/06/03 00:00:00,2019/06/04 00:00:00+00,"37",DE,DEU,Deutschland,Brandenburg,Brandenburg,Teltow-Fläming,Nuthe-Urstromtal,modis/sentinel,0,99.9999999997368,0,0,0,0,0,0,0,0,"0",2022/03/02 11:51:40.501,EU,EU
,,"16770",2019/07/23 00:00:00,2019/07/23 00:00:00+00,"71",DE,DEU,Deutschland,Bayern,Unterfranken,Bad Kissingen,"Hammelburg, St",modis/sentinel,0,0,0,0,99.9999999998592,0,0,0,0,100,"0",2022/03/02 11:51:40.501,EU,EU
,,"17010",2019/05/23 00:00:00,2019/05/24 00:00:00+00,"76",DE,DEU,Deutschland,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,"Möckern, Stadt",modis/sentinel,0,0,0,0,99.9999999998684,0,0,0,0,100,"0",2022/03/02 11:51:40.501,EU,EU
,,"17541",2019/07/26 00:00:00,2019/07/26 00:00:00+00,"68",DE,DEU,Deutschland,Brandenburg,Brandenburg,Teltow-Fläming,"Jüterbog, Stadt",modis/sentinel,40.5797101448687,0,0,0,59.4202898549863,0,0,0,0,99.9999999999999,"0",2022/03/02 11:51:40.501,EU,EU
,,"17645",2019/07/26 00:00:00,2019/07/26 00:00:00+00,"28",DE,DEU,Deutschland,Brandenburg,Brandenburg,Prignitz,Marienfließ,modis/sentinel,0,0,0,0,0,0,0,99.9999999996552,0,0,"0",2022/03/02 11:51:40.501,EU,EU
,,"17779",2019/04/09 00:00:00,2019/04/09 00:00:00+00,"49",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Heidekreis,Wietzendorf,modis/sentinel,0,0,0,0,99.9999999997917,0,0,0,0,100,"0",2022/03/02 11:51:40.501,EU,EU
,,"18317",2019/08/22 00:00:00,2019/08/22 00:00:00+00,"31",DE,DEU,Deutschland,Brandenburg,Brandenburg,Prignitz,Marienfließ,modis/sentinel,0,0,0,0,0,0,0,99.9999999996774,0,0,"0",2022/03/02 11:51:40.501,EU,EU
,,"18632",2019/06/30 00:00:00,2019/07/03 00:00:00+00,"715",DE,DEU,Deutschland,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Ludwigslust-Parchim,Vielank,modis/sentinel,0,97.4999999999865,0,0,2.49999999999965,0,0,0,0,99.6460858943427,"0",2022/03/02 11:51:40.501,EU,EU
,,"18734",2019/06/27 00:00:00,2019/06/27 00:00:00+00,"52",DE,DEU,Deutschland,Brandenburg,Brandenburg,Oder-Spree,Wiesenau,modis/sentinel,0,93.999999999812,0,0,0,0,0,5.999999999988,0,0,"0",2022/03/02 11:51:40.501,EU,EU
,,"18772",2019/06/24 00:00:00,2019/06/27 00:00:00+00,"132",DE,DEU,Deutschland,Brandenburg,Brandenburg,Dahme-Spreewald,Byhleguhre-Byhlen,modis/sentinel,0,99.9999999999231,0,0,0,0,0,0,0,99.9999999999999,"0",2022/03/02 11:51:40.501,EU,EU
,,"24726",2020/03/17 00:00:00,2020/03/17 00:00:00+00,"26",DE,DEU,Deutschland,Brandenburg,Brandenburg,Ostprignitz-Ruppin,"Wittstock/Dosse, Stadt",sentinel,0,0,0,0,0,99.9999999996296,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"41836",2020/08/05 11:48:00,2020/08/05 11:48:00+00,"26",DE,DEU,Deutschland,Brandenburg,Brandenburg,Prignitz,Marienfließ,sentinel,0,0,0,0,0,0,0,99.9999999996296,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"44546",2020/09/22 11:00:00,2020/09/23 13:12:00+00,"4",DE,DEU,Deutschland,Niedersachsen,Lüneburg,Heidekreis,Wietzendorf,sentinel,0,0,0,0,0,99.999999995,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"19547",2020/01/24 00:00:00,2020/01/25 00:00:00+00,"57",DE,DEU,Deutschland,Brandenburg,Brandenburg,Oder-Spree,Mixdorf,sentinel,0,5.26315789472761,0,0,0,0,0,94.736842105097,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"41943",2020/07/31 10:00:00,2020/07/31 10:00:00+00,"19",DE,DEU,Deutschland,Brandenburg,Brandenburg,Potsdam-Mittelmark,Planebruch,sentinel,0,16.6666666665741,0,0,0,83.3333333328704,0,0,0,83.9337912780036,"0",2022/01/26 11:45:36.105,EU,EU
,,"24722",2020/04/18 00:00:00,2020/04/19 00:00:00+00,"60",DE,DEU,Deutschland,Niedersachsen,Weser-Ems,Emsland,"Papenburg, Stadt",sentinel,10.3448275861891,0,0,0,0,89.6551724136385,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"24646",2020/04/20 00:00:00,2020/04/21 00:00:00+00,"31",DE,DEU,Deutschland,Niedersachsen,Weser-Ems,Vechta,"Lohne (Oldenburg), Stadt",sentinel,0,0,0,0,0,93.5483870964724,6.451612903205,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"25140",2020/04/20 00:00:00,2020/04/20 00:00:00+00,"25",DE,DEU,Deutschland,Nordrhein-Westfalen,Köln,Oberbergischer Kreis,"Gummersbach, Stadt",sentinel,0,91.999999999632,7.999999999968,0,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
